;"RIS-QI01_TT";"IPU-FB18";"SAN3-FB01";"ANL1-QI02";"ANL1-QI01";"SAN3-ML01";"POL_FT04";"IPU_LT01";"SED5-QI11";"SED5-QI01"
"24.02.2023";-0,2197326;-0,2095856;-0,2390496;-0,2125341;-0,2102085;-0,1410749;-0,2480609;-0,2072865;-0,2836571;-0,1247649
"24.02.2023";-0,2741202;-0,2549087;-0,3166586;-0,2793613;-0,2694373;-0,2188289;-0,3388008;-0,2903025;-0,3654253;-0,2122343
"24.02.2023";-0,2871376;-0,2657564;-0,3285646;-0,2888331;-0,2778567;-0,2246148;-0,3436285;-0,2945731;-0,3742046;-0,2091364
"24.02.2023";-0,2469611;-0,2322761;-0,2912868;-0,2577766;-0,250251;-0,1846647;-0,2988407;-0,2620005;-0,3543307;-0,1766749
"24.02.2023";-0,1999908;-0,1931341;-0,2251767;-0,2025464;-0,2011575;-0,1419177;-0,2473049;-0,2342564;-0,3340424;-0,1450457
"24.02.2023";-0,1564114;-0,156818;-0,1444163;-0,1347396;-0,140651;-0,08960599;-0,1816711;-0,2046283;-0,2959207;-0,09132294
"24.02.2023";-0,07377436;-0,08795376;-0,01493401;-0,02342103;-0,03998001;0,01284238;-0,06387074;-0,1367067;-0,216534;0,01537948
"24.02.2023";0,09609783;0,0536064;0,2558312;0,2114198;0,1686246;0,2170823;0,170962;-0,00800505;-0,05602578;0,2166609
"24.02.2023";0,1331666;0,08449706;0,3493836;0,2919658;0,2403716;0,3232291;0,2925276;0,1063866;0,07006762;0,3743021
"24.02.2023";0,05818045;0,02200858;0,2491427;0,2043404;0,1623479;0,2172904;0,1744246;0,02281289;-0,02292654;0,264256
"24.02.2023";-0,1492069;-0,1508142;-0,04048461;-0,04863641;-0,06225139;-0,0002100219;-0,07181038;-0,1087085;-0,1699681;0,08399478
"24.02.2023";-0,2371923;-0,2241353;-0,2208321;-0,2068518;-0,2031095;-0,1533762;-0,243129;-0,2314645;-0,3198315;-0,09952407
"24.02.2023";-0,3038882;-0,2797153;-0,3119075;-0,2865725;-0,2739365;-0,2444003;-0,3448578;-0,3148789;-0,3941482;-0,1934211
"24.02.2023";-0,3125882;-0,2869653;-0,3388436;-0,3106315;-0,2952817;-0,220268;-0,3197909;-0,2701385;-0,3402053;-0,139348
"24.02.2023";-0,2947972;-0,2721394;-0,3279809;-0,3014596;-0,2871181;-0,2392454;-0,338529;-0,2980009;-0,3754891;-0,1897842
"24.02.2023";-0,2472463;-0,2325137;-0,2732247;-0,2542879;-0,2459402;-0,2250945;-0,3230914;-0,2995004;-0,3835825;-0,2101796
"24.02.2023";-0,1945636;-0,1886114;-0,2027849;-0,1938631;-0,1964326;-0,1597289;-0,2484338;-0,2469145;-0,3188384;-0,1416657
"24.02.2023";-0,1053919;-0,1143017;-0,1028405;-0,1070608;-0,1192749;-0,1019023;-0,1847981;-0,2130578;-0,2996246;-0,1244851
"24.02.2023";0,0148401;-0,01410837;0,05913837;0,03409635;0,006198047;0,04483394;-0,01755324;-0,09758855;-0,1777277;0,01920798
"24.02.2023";0,1860874;0,1285977;0,3270593;0,2686716;0,2147094;0,262475;0,2279803;0,06952019;0,01407669;0,2432548
"24.02.2023";0,1958;0,1366915;0,3579183;0,2951585;0,2382533;0,2694896;0,2369146;0,07616059;0,0202471;0,2494635
"24.02.2023";0,1260945;0,07860367;0,2600466;0,2100724;0,1626212;0,2070471;0,1647411;0,04573139;-0,01360881;0,2069194
"24.02.2023";0,04290846;0,009281926;0,1215179;0,08688799;0,05312395;0,09735994;0,04215723;-0,02567527;-0,1048596;0,09453408
"24.02.2023";-0,1322845;-0,1367122;-0,1405636;-0,1443408;-0,1524128;-0,1198142;-0,2004219;-0,1868169;-0,281791;-0,1193672
"24.02.2023";-0,1548654;-0,1555296;-0,1705961;-0,1753346;-0,1799628;-0,1289745;-0,2097466;-0,1869891;-0,2763179;-0,1122222
"24.02.2023";-0,2088147;-0,2004874;-0,2404256;-0,2401672;-0,2385723;-0,1953881;-0,2778575;-0,2414434;-0,3283768;-0,1739465
"24.02.2023";-0,2209473;-0,2105978;-0,2578477;-0,2578465;-0,2594745;-0,2266182;-0,3135978;-0,2766816;-0,3651806;-0,2180473
"24.02.2023";-0,2175708;-0,2077841;-0,2572115;-0,2584021;-0,260145;-0,2399586;-0,3249876;-0,3013429;-0,3832466;-0,2422193
"24.02.2023";-0,2093913;-0,2009678;-0,2241424;-0,232305;-0,2367347;-0,2373422;-0,3167761;-0,3169019;-0,3833739;-0,2432983
"24.02.2023";-0,1572062;-0,1574803;-0,1501566;-0,1698515;-0,181345;-0,1579053;-0,2214404;-0,244292;-0,2992508;-0,1479349
"24.02.2023";-0,1321788;-0,1366241;-0,0827449;-0,1120141;-0,1298095;-0,1212608;-0,1732376;-0,2140573;-0,2583361;-0,1063836
"24.02.2023";0,07291796;0,03428984;0,1963038;0,1334952;0,08804747;0,1005421;0,07482509;-0,07132169;-0,09213018;0,08776481
"24.02.2023";0,1465375;0,09563946;0,3179505;0,2412733;0,1842237;0,1911547;0,1752993;-0,00216012;-0,01202068;0,1770617
"24.02.2023";0,08559437;0,04485352;0,2479809;0,1800936;0,1296076;0,1464542;0,1210661;-0,02003713;-0,02595053;0,1577303
"24.02.2023";-0,1069336;-0,1155865;-0,04428549;-0,07565846;-0,09762686;-0,0466177;-0,09291206;-0,1181638;-0,1462049;0,007218507
"24.02.2023";-0,1998838;-0,193045;-0,1924884;-0,2055829;-0,2137274;-0,2066191;-0,2704487;-0,2660297;-0,3053544;-0,1881216
"24.02.2023";-0,2407691;-0,227116;-0,2625431;-0,2675261;-0,2735249;-0,2480331;-0,3164384;-0,2878188;-0,3316954;-0,2203786
"24.02.2023";-0,2679019;-0,2497267;-0,2901018;-0,2921571;-0,2954191;-0,2869146;-0,3583007;-0,3202237;-0,3650594;-0,2646344
"24.02.2023";-0,2582261;-0,2416636;-0,301077;-0,3018275;-0,304015;-0,2805614;-0,3512619;-0,3145737;-0,3616627;-0,2616755
"24.02.2023";-0,2320836;-0,2198781;-0,2593062;-0,2656539;-0,2718606;-0,2294658;-0,2921333;-0,263205;-0,3086762;-0,1953058
"24.02.2023";-0,1862066;-0,1816473;-0,2021865;-0,2168341;-0,2284653;-0,225101;-0,2833658;-0,2837408;-0,3442267;-0,233602
"24.02.2023";-0,1426967;-0,1453891;-0,1177326;-0,1438642;-0,1636032;-0,171614;-0,2182847;-0,2446164;-0,3067566;-0,1808976
"24.02.2023";-0,05770565;-0,07456317;-0,03278716;-0,06955871;-0,09755381;-0,1008738;-0,1378489;-0,1985449;-0,2803;-0,1387536
"24.02.2023";0,1060624;0,06191017;0,2155168;0,1475931;0,09547006;0,08617292;0,0724737;-0,06875258;-0,1423386;0,03579329
"24.02.2023";0,1022012;0,05869251;0,231562;0,1599931;0,1064922;0,1003109;0,08897606;-0,04882601;-0,1249775;0,06451735
"24.02.2023";0,04002138;0,006876025;0,1764094;0,1084662;0,06057082;0,09645034;0,08850913;-0,02064351;-0,08499669;0,1203285
"24.02.2023";-0,1744752;-0,1718711;-0,1069611;-0,1420444;-0,1629954;-0,1609226;-0,1984759;-0,2137053;-0,2948262;-0,1276688
"24.02.2023";-0,2393511;-0,2259344;-0,2215601;-0,2432687;-0,2529726;-0,2696663;-0,3201423;-0,3213971;-0,4045863;-0,2555703
"24.02.2023";-0,2953967;-0,272639;-0,3014772;-0,3151144;-0,3168354;-0,2917278;-0,3422332;-0,3156779;-0,3903162;-0,2392343
"24.02.2023";-0,3101445;-0,2849289;-0,3400927;-0,350533;-0,3483186;-0,3587278;-0,4183072;-0,3857693;-0,4773902;-0,3449227
"24.02.2023";-0,3252072;-0,2974811;-0,3444962;-0,3555225;-0,3527537;-0,3819611;-0,4417249;-0,4107881;-0,4981737;-0,3716799
"24.02.2023";-0,3033305;-0,2792505;-0,3335075;-0,3447813;-0,343206;-0,3429093;-0,3917871;-0,3674509;-0,4506118;-0,3200454
"24.02.2023";-0,2726957;-0,2537215;-0,2783652;-0,2966687;-0,3004393;-0,3150766;-0,3626533;-0,3583424;-0,4289307;-0,2996882
"24.02.2023";-0,2454593;-0,2310245;-0,230989;-0,2545106;-0,2629654;-0,2903716;-0,3319628;-0,3495739;-0,4093029;-0,2820872
"24.02.2023";-0,1944681;-0,1885319;-0,1478477;-0,1791825;-0,1960071;-0,2030998;-0,2331546;-0,2658415;-0,3178038;-0,1751984
"24.02.2023";-0,1678428;-0,1663441;-0,1065875;-0,1428406;-0,1647692;-0,2038829;-0,2351736;-0,2924634;-0,3381867;-0,2046605
"24.02.2023";-0,0843301;-0,0967502;-0,01496477;-0,06358872;-0,1037086;-0,1509947;-0,1765541;-0,2808976;-0,3261397;-0,1923525
"24.02.2023";-0,004260976;-0,03002594;0,1427265;0,07354586;0,01785588;0,01321925;0,0111406;-0,1164807;-0,1425999;0,02280739
"24.02.2023";-0,1642656;-0,1633631;-0,08165641;-0,1237129;-0,1574852;-0,1709379;-0,1952305;-0,2453;-0,2830924;-0,148314
"24.02.2023";-0,2395809;-0,2261259;-0,1933298;-0,2246395;-0,2471978;-0,2665141;-0,2961884;-0,3223766;-0,3630552;-0,2453932
"24.02.2023";-0,3068126;-0,2821523;-0,2639478;-0,289243;-0,3046231;-0,3212215;-0,3455805;-0,3531721;-0,3904431;-0,2768124
"24.02.2023";-0,3615259;-0,3277467;-0,3290726;-0,347883;-0,3567476;-0,3567991;-0,3814469;-0,3746679;-0,4029609;-0,2856096
"24.02.2023";-0,3906816;-0,3520432;-0,3653345;-0,3810958;-0,38627;-0,4144459;-0,4408009;-0,4343831;-0,4675985;-0,3600325
"24.02.2023";-0,3937497;-0,3545999;-0,3733619;-0,3892548;-0,3935224;-0,4021032;-0,4265971;-0,420388;-0,4478448;-0,3343897
"24.02.2023";-0,3837456;-0,3462631;-0,3491038;-0,3682046;-0,3748111;-0,3740397;-0,3917337;-0,3936276;-0,415197;-0,2942376
"24.02.2023";-0,3451164;-0,3140721;-0,3001264;-0,3248527;-0,3376128;-0,3642403;-0,3802951;-0,4023806;-0,4283262;-0,3130328
"24.02.2023";-0,3141791;-0,288291;-0,2506212;-0,2797177;-0,3104113;-0,3250476;-0,3367358;-0,3746326;-0,3941087;-0,2747394
"24.02.2023";-0,2687261;-0,2504136;-0,1936058;-0,2289894;-0,2654989;-0,2595299;-0,2682858;-0,3174871;-0,3290776;-0,2002241
"24.02.2023";-0,2034439;-0,1960117;-0,1273396;-0,1704769;-0,2133143;-0,2529304;-0,2602526;-0,3396115;-0,3680297;-0,2503586
"24.02.2023";-0,07394216;-0,08809359;0,06594834;-0,001382326;-0,06255399;-0,07953477;-0,06265435;-0,1968011;-0,2094499;-0,06810697
"24.02.2023";-0,1869537;-0,1822699;-0,06813945;-0,1197336;-0,167575;-0,1871631;-0,184856;-0,2492777;-0,2694225;-0,1488272
"24.02.2023";-0,2558862;-0,2397136;-0,2065828;-0,2420133;-0,2762678;-0,304055;-0,3129976;-0,3487923;-0,3828787;-0,2904774
"24.02.2023";-0,2857784;-0,2646238;-0,2472125;-0,2772204;-0,3080088;-0,3324312;-0,3429764;-0,3537099;-0,4001654;-0,3114823
"24.02.2023";-0,3107973;-0,2854729;-0,2924705;-0,3166625;-0,3428701;-0,3539779;-0,3699751;-0,3616803;-0,4113121;-0,3254275
"24.02.2023";-0,3332188;-0,3041575;-0,3428697;-0,3593998;-0,3811122;-0,3993729;-0,4188817;-0,4017138;-0,4582564;-0,3805568
"24.02.2023";-0,3198829;-0,2930442;-0,3305408;-0,3464833;-0,3696712;-0,426083;-0,4518967;-0,4356118;-0,5086198;-0,4407704
"24.02.2023";-0,3306307;-0,3020008;-0,3423618;-0,3555555;-0,3773677;-0,4182778;-0,4435159;-0,4297371;-0,4919226;-0,416152
"24.02.2023";-0,3087164;-0,2837388;-0,319588;-0,3366526;-0,3603921;-0,379201;-0,3977974;-0,3908786;-0,448943;-0,3664773
"24.02.2023";-0,2720488;-0,2531825;-0,2686248;-0,292973;-0,3219122;-0,3426907;-0,3576582;-0,3645805;-0,4268301;-0,3377839
"24.02.2023";-0,2718723;-0,2530353;-0,2381696;-0,2669784;-0,2988057;-0,3327711;-0,3426889;-0,3710247;-0,4115175;-0,3192104
"24.02.2023";-0,24932;-0,2342418;-0,2028914;-0,2369197;-0,2720881;-0,2982632;-0,3034015;-0,348444;-0,3788919;-0,2785473
"24.02.2023";-0,228818;-0,2171568;-0,1607337;-0,2014854;-0,2405908;-0,2824854;-0,2841462;-0,3435036;-0,3726502;-0,2679989
"24.02.2023";-0,1830704;-0,1790338;-0,07087618;-0,1247408;-0,172546;-0,2197267;-0,2046997;-0,3148612;-0,3180529;-0,1994442
"24.02.2023";-0,1830687;-0,1790324;-0,02986647;-0,08960959;-0,1411448;-0,192619;-0,1666111;-0,2921541;-0,2771408;-0,1472214
"24.02.2023";-0,3326778;-0,3037066;-0,2290455;-0,2623635;-0,2947894;-0,3104438;-0,3023745;-0,3536443;-0,333557;-0,2108539
"24.02.2023";-0,3867165;-0,3487388;-0,3138339;-0,3357314;-0,3596621;-0,3814184;-0,3779399;-0,4039686;-0,3941448;-0,2834124
"24.02.2023";-0,4082246;-0,3666623;-0,3548678;-0,3715357;-0,3920917;-0,4235881;-0,4309056;-0,4379022;-0,4385772;-0,3383053
"24.02.2023";-0,4379061;-0,3913969;-0,4040844;-0,413753;-0,4292723;-0,4306487;-0,4346976;-0,4249217;-0,4265474;-0,320673
"24.02.2023";-0,462191;-0,4116343;-0,4259396;-0,4313126;-0,4447262;-0,4147035;-0,4124271;-0,3901628;-0,3812907;-0,2680154
"24.02.2023";-0,4453163;-0,3975721;-0,4301953;-0,4351462;-0,4482698;-0,4350963;-0,4392675;-0,4224932;-0,4239849;-0,3215988
"24.02.2023";-0,415144;-0,3724285;-0,3861102;-0,397097;-0,4142931;-0,4237486;-0,4256743;-0,415142;-0,4303426;-0,3320016
"24.02.2023";-0,3955323;-0,3560853;-0,3622574;-0,3757752;-0,39519;-0,4098733;-0,4064005;-0,4085157;-0,4296047;-0,3259929
"24.02.2023";-0,3627871;-0,3287977;-0,3263966;-0,3435639;-0,3666955;-0,3598132;-0,34833;-0,3598436;-0,3828052;-0,2691093
"24.02.2023";-0,3235556;-0,2961048;-0,2783068;-0,3005593;-0,3287223;-0,3385926;-0,3246164;-0,3522559;-0,3818914;-0,2694054
"24.02.2023";-0,2977732;-0,2746195;-0,228641;-0,2551785;-0,2882572;-0,3182007;-0,3082227;-0,3496897;-0,3730692;-0,2587269
"24.02.2023";-0,2900706;-0,2682006;-0,2174194;-0,2435775;-0,277815;-0,276423;-0,2617234;-0,2955602;-0,3180233;-0,19123
"24.02.2023";-0,312255;-0,2866876;-0,2463886;-0,2659366;-0,2981227;-0,3172936;-0,3109996;-0,3364748;-0,3616084;-0,2426147
"24.02.2023";-0,3461599;-0,3149417;-0,2909163;-0,3033171;-0,331221;-0,3681026;-0,3645703;-0,3752476;-0,4118345;-0,3014809
"24.02.2023";-0,3617275;-0,3279147;-0,3440231;-0,3479286;-0,3707519;-0,4061407;-0,4225077;-0,4200544;-0,4559551;-0,3527371
"24.02.2023";-0,3939857;-0,3547965;-0,37588;-0,3753501;-0,3949627;-0,4108251;-0,4256817;-0,4088899;-0,4406852;-0,3290733
"24.02.2023";-0,4106691;-0,3686994;-0,3962716;-0,3924818;-0,4105375;-0,4288038;-0,4464521;-0,4277991;-0,4574563;-0,3450811
"24.02.2023";-0,4224553;-0,3785212;-0,4089683;-0,4051745;-0,4214733;-0,4557363;-0,4749468;-0,4634128;-0,4917715;-0,3814461
"24.02.2023";-0,3987608;-0,3587758;-0,3778988;-0,3798087;-0,398926;-0,4278808;-0,4381204;-0,4350577;-0,4765959;-0,3556584
"24.02.2023";-0,3993872;-0,3592978;-0,3574194;-0,3641534;-0,3851844;-0,4238979;-0,4323829;-0,4478621;-0,4793842;-0,3473683
"24.02.2023";-0,3875604;-0,3494421;-0,3262581;-0,3390634;-0,3632286;-0,3881792;-0,3831825;-0,4107043;-0,4411071;-0,2947364
"24.02.2023";-0,3825935;-0,345303;-0,3015463;-0,3186992;-0,3446584;-0,3695935;-0,3534772;-0,3989816;-0,4235868;-0,2663178
"24.02.2023";-0,366481;-0,331876;-0,2713411;-0,2941186;-0,322879;-0,3496757;-0,3356015;-0,3953688;-0,4155151;-0,2474233
"24.02.2023";-0,3671632;-0,3324445;-0,2578501;-0,2831573;-0,3135348;-0,3471145;-0,3286778;-0,3958115;-0,4141552;-0,2415468
"24.02.2023";-0,3586613;-0,3253595;-0,2407279;-0,2690586;-0,3011758;-0,3549277;-0,3363666;-0,4052343;-0,4313914;-0,2646063
"24.02.2023";-0,3749689;-0,3389492;-0,2528242;-0,2810137;-0,3109346;-0,36576;-0,3472309;-0,4177395;-0,4344217;-0,2668104
"24.02.2023";-0,3790938;-0,3423867;-0,2547979;-0,2842777;-0,3142915;-0,3456986;-0,3212643;-0,3887906;-0,3968205;-0,2269031
"24.02.2023";-0,3933809;-0,3542926;-0,2687651;-0,2980059;-0,326153;-0,3653681;-0,3401835;-0,4099845;-0,411107;-0,2478576
"24.02.2023";-0,3933438;-0,3542616;-0,2729588;-0,3029695;-0,3310844;-0,3617043;-0,3351201;-0,3972214;-0,398942;-0,2415447
"24.02.2023";-0,4248665;-0,3805305;-0,3092714;-0,3359337;-0,3596928;-0,3913056;-0,3675862;-0,4165676;-0,4115011;-0,2638813
"24.02.2023";-0,4739106;-0,4214006;-0,3747202;-0,3900791;-0,4084741;-0,4416103;-0,423456;-0,4485252;-0,4407241;-0,3047294
"24.02.2023";-0,5125894;-0,453633;-0,4452807;-0,4500998;-0,4612335;-0,5008627;-0,4892985;-0,4883813;-0,4924622;-0,3725399
"24.02.2023";-0,5628949;-0,4955542;-0,519576;-0,5138028;-0,5181281;-0,5616711;-0,5567428;-0,5339781;-0,5380265;-0,431851
"24.02.2023";-0,573221;-0,5041593;-0,547276;-0,5365663;-0,5370945;-0,5693393;-0,5698664;-0,52839;-0,5355017;-0,4353289
"24.02.2023";-0,5889146;-0,5172373;-0,586934;-0,5725327;-0,561089;-0,5972552;-0,5996016;-0,5584677;-0,5587927;-0,4716948
"24.02.2023";-0,5919232;-0,5197445;-0,5692726;-0,5596765;-0,5496613;-0,5972545;-0,5932611;-0,5610505;-0,5548207;-0,4696292
"24.02.2023";-0,5888383;-0,5171738;-0,5610911;-0,5541853;-0,5447803;-0,5858274;-0,5670647;-0,5502374;-0,5401067;-0,4543528
"24.02.2023";-0,5763701;-0,5067835;-0,5087375;-0,5095761;-0,5052305;-0,5500069;-0,5216202;-0,5243471;-0,4975675;-0,406755
"24.02.2023";-0,5617992;-0,4946411;-0,4717305;-0,4768493;-0,476059;-0,513376;-0,4789914;-0,5016978;-0,4553543;-0,3559816
"24.02.2023";-0,537508;-0,4743985;-0,4230771;-0,433897;-0,4378573;-0,4608597;-0,419233;-0,4580523;-0,4004396;-0,2860457
"24.02.2023";-0,4964513;-0,4401846;-0,3703605;-0,3870872;-0,3962485;-0,4330668;-0,3909234;-0,4550499;-0,3955733;-0,2793307
"24.02.2023";-0,4800314;-0,4265013;-0,3349634;-0,3551649;-0,3678732;-0,40764;-0,3650937;-0,4329499;-0,3736592;-0,2507612
"24.02.2023";-0,3418934;-0,3113863;-0,1423683;-0,1874299;-0,2187754;-0,2535094;-0,1864816;-0,3216358;-0,2518995;-0,1104477
"24.02.2023";-0,4831874;-0,4291313;-0,3231653;-0,3454639;-0,3645155;-0,4020106;-0,3497604;-0,4137151;-0,3584018;-0,2394962
"24.02.2023";-0,5141757;-0,4549549;-0,3934128;-0,4046746;-0,4387528;-0,4761218;-0,4398452;-0,4825307;-0,439935;-0,3420794
"24.02.2023";-0,573176;-0,5041218;-0,4778837;-0,4786157;-0,5044782;-0,5340179;-0,5032933;-0,514887;-0,47657;-0,3872136
"24.02.2023";-0,617204;-0,5408117;-0,5578624;-0,5488215;-0,5668833;-0,5922415;-0,5677661;-0,5404576;-0,5269136;-0,4518399
"24.02.2023";-0,698984;-0,6089618;-0,6758118;-0,6517615;-0,6583856;-0,6870024;-0,673731;-0,6170568;-0,6032922;-0,5416168
"24.02.2023";-0,749738;-0,6512568;-0,7597191;-0,72596;-0,7243398;-0,7669393;-0,7631324;-0,6844171;-0,6769112;-0,6347492
"24.02.2023";-0,7658445;-0,6646789;-0,7887733;-0,753045;-0,7484154;-0,7867572;-0,7826076;-0,6976568;-0,6904681;-0,6563896
"24.02.2023";-0,754811;-0,6554843;-0,7845306;-0,7510435;-0,7466362;-0,779452;-0,7695346;-0,6835961;-0,6884784;-0,6568446
"24.02.2023";-0,7508152;-0,6521544;-0,7763801;-0,7455856;-0,7417848;-0,7819633;-0,7736412;-0,6903084;-0,6965694;-0,6658971
"24.02.2023";-0,7491207;-0,6507424;-0,7703913;-0,7400174;-0,7368352;-0,7689409;-0,7565281;-0,6774176;-0,6784128;-0,6430786
"24.02.2023";-0,7012851;-0,6108794;-0,7092904;-0,6852091;-0,6872233;-0,7213846;-0,7030652;-0,6436259;-0,6504636;-0,6062079
"24.02.2023";-0,6519316;-0,5697514;-0,6402871;-0,6232498;-0,6269102;-0,67876;-0,6578297;-0,6279838;-0,6302268;-0,5773258
"24.02.2023";-0,6049839;-0,5306284;-0,5483135;-0,5420127;-0,5546994;-0,5924069;-0,5607536;-0,5555726;-0,5434147;-0,46846
"24.02.2023";-0,564041;-0,4965093;-0,4916613;-0,4921038;-0,510336;-0,5498179;-0,5101453;-0,5337344;-0,5175065;-0,4346166
"24.02.2023";-0,5228919;-0,4622184;-0,4188262;-0,427935;-0,453297;-0,4789138;-0,4313624;-0,4735064;-0,446808;-0,3486744
"24.02.2023";-0,5041174;-0,446573;-0,3773536;-0,3911546;-0,4206034;-0,4576454;-0,4086635;-0,4646064;-0,4303091;-0,3291651
"24.02.2023";-0,4185857;-0,3752965;-0,3119869;-0,3339094;-0,3697188;-0,3992485;-0,3397322;-0,3913997;-0,4176024;-0,3107881
"24.02.2023";-0,4339954;-0,388138;-0,3118539;-0,3332011;-0,3690891;-0,3721387;-0,3148263;-0,3615862;-0,3643601;-0,2459807
"24.02.2023";-0,4753259;-0,42258;-0,3678648;-0,3821729;-0,4126196;-0,4399956;-0,3869014;-0,4319468;-0,4347977;-0,3278844
"24.02.2023";-0,5063816;-0,4484598;-0,4327319;-0,438704;-0,4628695;-0,4877126;-0,4415777;-0,4727684;-0,4827518;-0,3857899
"24.02.2023";-0,5464785;-0,4818738;-0,4807474;-0,4829808;-0,5035034;-0,5234819;-0,4796933;-0,490117;-0,5029918;-0,4100779
"24.02.2023";-0,5885455;-0,5169297;-0,5532969;-0,5481397;-0,5662773;-0,5904851;-0,5520899;-0,5466837;-0,5689862;-0,4892712
"24.02.2023";-0,6457573;-0,5646062;-0,6330582;-0,6195199;-0,6297264;-0,6432561;-0,6048498;-0,5771642;-0,6045468;-0,5319439
"24.02.2023";-0,6686785;-0,5837072;-0,6487536;-0,634199;-0,6427745;-0,6714528;-0,6370404;-0,5955449;-0,625991;-0,557677
"24.02.2023";-0,6932545;-0,6041872;-0,6823993;-0,6634032;-0,6687338;-0,7054548;-0,6663188;-0,6231013;-0,6581401;-0,5962559
"24.02.2023";-0,7022154;-0,6116546;-0,6990632;-0,6766017;-0,6804658;-0,7257931;-0,6898311;-0,6519609;-0,6776636;-0,6243055
"24.02.2023";-0,5998274;-0,5263313;-0,6053166;-0,594156;-0,6071807;-0,6605955;-0,6157004;-0,580892;-0,6181929;-0,606897
"24.02.2023";-0,5871905;-0,5158005;-0,5857199;-0,5788692;-0,5935924;-0,63967;-0,5902404;-0,5694349;-0,6090085;-0,5836449
"24.02.2023";-0,5740672;-0,5048644;-0,5491701;-0,5478017;-0,5659768;-0,6152803;-0,5609283;-0,5584844;-0,5890716;-0,5535311
"24.02.2023";-0,5521641;-0,4866119;-0,5084628;-0,5130504;-0,5350868;-0,5737981;-0,512601;-0,5259334;-0,5451965;-0,5012592
"24.02.2023";-0,5822046;-0,5116457;-0,507491;-0,5126629;-0,5346739;-0,5682057;-0,4774776;-0,5057224;-0,508229;-0,4622776
"24.02.2023";-0,6270412;-0,5490094;-0,5194675;-0,5175248;-0,5382345;-0,5610005;-0,4376587;-0,4714921;-0,4550699;-0,4036642
"24.02.2023";-0,5556481;-0,4895152;-0,4679317;-0,4736561;-0,4992401;-0,5290844;-0,4378248;-0,4752846;-0,4641641;-0,4182475
"24.02.2023";-0,5471504;-0,4824338;-0,4595324;-0,4667274;-0,4930813;-0,53842;-0,4609951;-0,4960346;-0,4811998;-0,4433707
"24.02.2023";-0,5561685;-0,4899489;-0,4701684;-0,4744678;-0,4999616;-0,5490468;-0,4771506;-0,5010527;-0,485598;-0,4531238
"24.02.2023";-0,5817342;-0,5112537;-0,5200037;-0,5165873;-0,5374011;-0,5746793;-0,5070347;-0,5145615;-0,5017565;-0,474769
"24.02.2023";-0,6002297;-0,5266666;-0,5502797;-0,5407845;-0,5589098;-0,596961;-0,5363438;-0,5250461;-0,5169818;-0,4949512
"24.02.2023";-0,6302609;-0,5516925;-0,5969358;-0,5783539;-0,5923048;-0,6341906;-0,5827243;-0,5567477;-0,5442444;-0,5332764
"24.02.2023";-0,6596612;-0,5761929;-0,6423998;-0,616242;-0,6259831;-0,6804712;-0,6388601;-0,599852;-0,5867324;-0,5909151
"24.02.2023";-0,6489136;-0,5672364;-0,6646696;-0,6334359;-0,6412666;-0,6845479;-0,6459149;-0,5914192;-0,6037422;-0,6093453
"24.02.2023";-0,6521298;-0,5699167;-0,6640549;-0,6322048;-0,6405096;-0,6883452;-0,6492111;-0,5883977;-0,6056877;-0,6127095
"24.02.2023";-0,6394162;-0,5593219;-0,6624514;-0,6293277;-0,6402839;-0,6817721;-0,6433007;-0,5846251;-0,6060985;-0,6137564
"24.02.2023";-0,6218663;-0,544697;-0,646668;-0,6140994;-0,6267477;-0,6697234;-0,6290712;-0,5822475;-0,6066719;-0,6096194
"24.02.2023";-0,5900393;-0,5181745;-0,5871372;-0,5611328;-0,5796662;-0,6339858;-0,5901117;-0,5607374;-0,5859163;-0,5771849
"24.02.2023";-0,5629779;-0,4956234;-0,5468816;-0,5264681;-0,5488531;-0,595517;-0,5460979;-0,5343488;-0,5618042;-0,534867
"24.02.2023";-0,5664569;-0,4985225;-0,538192;-0,5184245;-0,5417033;-0,5635222;-0,5108019;-0,506716;-0,5233912;-0,4737017
"24.02.2023";-0,5824708;-0,5118674;-0,5457695;-0,524235;-0,5468681;-0,5572186;-0,503903;-0,5028987;-0,5170528;-0,4465043
"24.02.2023";-0,6160402;-0,5398419;-0,5655114;-0,5407588;-0,561556;-0,5835142;-0,5320894;-0,5306709;-0,5419817;-0,459939
"24.02.2023";-0,6527226;-0,5704106;-0,5968152;-0,5655046;-0,5835522;-0,6091264;-0,5630789;-0,5548852;-0,5585065;-0,4693586
"24.02.2023";-0,6724322;-0,5868353;-0,6252263;-0,5880203;-0,6035663;-0,6161472;-0,5746396;-0,5534768;-0,5620323;-0,4629445
"24.02.2023";-0,7282663;-0,6333637;-0,6797388;-0,6334271;-0,6433701;-0,6548142;-0,6184614;-0,5912208;-0,5838419;-0,4765457
"24.02.2023";-0,7430164;-0,6456555;-0,6994383;-0,6494102;-0,655466;-0,6711571;-0,6390624;-0,6072926;-0,5940108;-0,4910481
